"Kod::code";"Nazwa::name";"Waluta::currency_iso";"Kurs::currency_exchange";"Vat::vat_value";"Cena netto::price_netto";"Cena brutto::price_brutto";"Stara cena netto::old_price_netto";"Stara cena brutto::old_price_brutto";"Cena hurt A netto::wholesale_a_netto";"Cena hurt A brutto::wholesale_a_brutto";"Cena hurt B netto::wholesale_b_netto";"Cena hurt B brutto::wholesale_b_brutto";"Cena hurt C netto::wholesale_c_netto";"Cena hurt C brutto::wholesale_c_brutto";"Aktywny::active";"Opis::description";"Opis skrócony::short_description";"Opis do wyszukiwania::search_keywords";"Zdjęcia::product_images";"Waga::weight";"Ukryj cenę::hide_price";"Jednostka miary::uom";"Minimalna ilość::min_qty";"Maksymalna ilość::max_qty";"Wielokrotność ilości::step_qty";"Sprawdzaj stan magazynowy::is_stock_validated";"Zezwalaj na części dziesiętne w ilości::stock_in_decimals";"Zarządzaj magazynem z opcjami produktu::stock_managment";"Maksymalny rabat::max_discount";"Czas realizacji::execution_time";"Kod producenta::man_code";"Cena w punktach::points_value";"Zarobione punkty::points_earn";"Produkt tylko za punkty::points_only";"Priorytet::priority";"Ilość jednostki miary (jednostka)::bpum_default_id";"Ilość jednostki miary::bpum_default_value";"Prezentuje cenę dla (jednostka)::bpum_id";"Prezentuje cenę dla::bpum_value";"Polecane produkty::product_recommend";"Szerokość::width";"Wysokość::height";"Głębokość::depth";"Koszt dostawy::delivery_price";"Dostawy::deliveries";"Atrybuty - tytuł::attributes_label";"Dodatkowy opis::description2";"Akcesoria::product_accessories";"Dostepnosc::product_availability";"Ceneo::product_ceneo";"Magazyn::product_depository";"Google Shopping::google_shoppinig";"Kod MPN::mpn_code";"Grupa cenowa::group_price";"Pozycjonowanie_Tytuł::positioning_title";"Pozycjonowanie_Słowa_Kluczowe::positioning_keywords";"Pozycjonowanie_Opis::positioning_desc";"Nokaut::product_nokaut";"Okazje::product_okazje";"Opcje_produktu::product_options";"Radar::product_radar";"Skąpiec::product_skapiec";"Sklepy24::product_sklepy24";"Kategorie::product_categories";"Producent::product_producer"
"CK005497";"PUZZLE DREWNIANE KOGUT 30 X 22 X 2 CM.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"PUZZLE DREWNIANE KOGUT 30 X 22 X 2 CM.";"";"https://icom-poland.com/media/products/613e0f2013e2836ff488c8135d15c4ef/images/CK005497.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806080528";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"168.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Tablice, liczydełka i układanki drewniane ";"Icom Poland"
"CK005075";"TABLICA DREWNIANA +MAGNETYCZNA ZWIERZĄTKA 30 X 23 ";"PLN";"";"23.00";"24.99";"30.74";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"TABLICA DREWNIANA +MAGNETYCZNA ZWIERZĄTKA 30 X 23";"";"https://icom-poland.com/media/products/31e6a3691a0f126891417b6d497db48a/images/CK005075.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607214306";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"216.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Tablice, liczydełka i układanki drewniane ";"Icom Poland"
"7132983";"UKŁADANKA DREWNIANA ZEGAR Z PINEZKAMI 23 CM.";"PLN";"";"23.00";"12.99";"15.98";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"UKŁADANKA DREWNIANA ZEGAR Z PINEZKAMI 23 CM.";"";"https://icom-poland.com/media/products/d49ee866481082737be05d6a56b7c1ed/images/7132983.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132983084";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"239.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Tablice, liczydełka i układanki drewniane ";"Icom Poland"
"EB000837";"Dart plastik 35cm";"PLN";"";"23.00";"19.49";"23.97";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Dart plastik 35cm";"";"https://icom-poland.com/media/products/45d9155d716fd70341ebcb183fd576c7/images/EB000837.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601501220076";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Darty i akcesoria ";"Icom Poland"
"EB001316";"Dart Plastik 40cm";"PLN";"";"23.00";"22.99";"28.28";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Dart Plastik 40cm";"";"https://icom-poland.com/media/products/b58ec6d2cb4f55e9bad6a829ea289902/images/EB001316.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601501220083";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Darty i akcesoria ";"Icom Poland"
"7036626";"DART ELEKTRONICZNY 27 X 21 X 3,5 CM.";"PLN";"";"23.00";"45.49";"55.95";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"DART ELEKTRONICZNY 27 X 21 X 3,5 CM.";"";"https://icom-poland.com/media/products/a674839f359fb9a24e40d93560285fc4/images/7036626.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927036626087";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Darty i akcesoria ";"Icom Poland"
"EB044575";"RZUTKI OSTRE ZAPAS 3 SZT.";"PLN";"";"23.00";"1.99";"2.45";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"RZUTKI OSTRE ZAPAS 3 SZT.";"";"https://icom-poland.com/media/products/6e951cbad451b9cbbd1fe24760373213/images/EB044575.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084205";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"312.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Darty i akcesoria ";"Icom Poland"
"EB044576";"RZUTKI BEZPIECZNE ZAPAS 3 SZT.";"PLN";"";"23.00";"2.49";"3.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"RZUTKI BEZPIECZNE ZAPAS 3 SZT.";"";"https://icom-poland.com/media/products/034dffd2bb01a04e86d2d07b881e0bb9/images/EB044576.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084212";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"477.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Darty i akcesoria ";"Icom Poland"
"DD015653";"UKŁADANKA WĄŻ";"PLN";"";"23.00";"3.29";"4.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"UKŁADANKA WĄŻ";"";"https://icom-poland.com/media/products/12d1cc4c99f56d562c776a0218b3c695/images/DD015653.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601510231537";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Kostki węże i inne układanki plastikowe ";"Icom Poland"
"DD017672";"MAGICZNY WALEC 4,5 CM.";"PLN";"";"23.00";"4.69";"5.77";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"MAGICZNY WALEC 4,5 CM.";"";"https://icom-poland.com/media/products/10db7119b5300b0c665aa71ca0094f83/images/DD017672.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607215181";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"24.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Kostki węże i inne układanki plastikowe ";"Icom Poland"
"7132840";"WĄŻ NA KARCIE 26 X 18 CM.";"PLN";"";"23.00";"9.99";"12.29";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>WĄŻ NA KARCIE 26 X 18 CM.</p>";"";"https://icom-poland.com/media/products/56665c309364a72586a7b6ddb02be364/images/7132840.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132840080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"94.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Kostki węże i inne układanki plastikowe 
OFERTA|PROMOCJE";"Icom Poland"
"7003400";"WĄŻ NA KARCIE 23 X 17 CM.";"PLN";"";"23.00";"10.99";"13.52";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>WĄŻ NA KARCIE 23 X 17 CM.</p>";"";"https://icom-poland.com/media/products/024db666cafe14947ae00970924b76f6/images/7003400.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927003400085";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"256.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Kostki węże i inne układanki plastikowe 
OFERTA|PROMOCJE";"Icom Poland"
"7132994";"WĄŻ NA KARCIE 19 X 16 CM.";"PLN";"";"23.00";"7.49";"9.21";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>WĄŻ NA KARCIE 19 X 16 CM.</p>";"";"https://icom-poland.com/media/products/16831e10a2dc3c9da2d174d14aa5d545/images/7132994.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132994080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"275.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Kostki węże i inne układanki plastikowe 
OFERTA|PROMOCJE";"Icom Poland"
"7132839";"WĄŻ NA KARCIE 21 X 14 CM.";"PLN";"";"23.00";"5.99";"7.37";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>WĄŻ NA KARCIE 21 X 14 CM.</p>";"";"https://icom-poland.com/media/products/099bbc80f3eb963378c600bb0ae6a748/images/7132839.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132839084";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"407.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Kostki węże i inne układanki plastikowe 
OFERTA|PROMOCJE";"Icom Poland"
"GA027823";"TELESKOP 42 cm.";"PLN";"";"23.00";"45.99";"56.57";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"TELESKOP 42 cm.";"";"https://icom-poland.com/media/products/a30fe2ba08a894f78f8d7eefc876686e/images/GA027823.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601506222280";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Mikroskopy, lunety i inne ";"Icom Poland"
"7124634";"MIKROSKOP NA BATERIE 25 X 22 X 9 CM.";"PLN";"";"23.00";"32.49";"39.96";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"MIKROSKOP NA BATERIE 25 X 22 X 9 CM.";"";"https://icom-poland.com/media/products/fd4f5160f18d8027c0d586b628393bc7/images/7124634.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124634086";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"3.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Mikroskopy, lunety i inne ";"Icom Poland"
"GA027600";"MIKROSKOP";"PLN";"";"23.00";"64.99";"79.94";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Zestaw małego chemika, zawiera: mikroskop, szkiełko do preparatów, kubek powiększający, lupa, okular, pokrywka soczewki kondensora, szpachelka, nóż, igła sekcyjna, pęseta, eozyna, ekran. Produkt potrzebuje baterii - w zestawie brak. Zabawka dla dzieci 3+.";"";"https://icom-poland.com/media/products/1792c1b9715be2454ab635a312f42619/images/GA027600.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601510234804";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"25.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Mikroskopy, lunety i inne ";"Icom Poland"
"GA045627";"MIKROSKOP 27 X 20 X 13 CM. NA BATERIE";"PLN";"";"23.00";"41.99";"51.65";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"MIKROSKOP 27 X 20 X 13 CM. NA BATERIE";"";"https://icom-poland.com/media/products/bfcda0e323415b4acb10840567b3652e/images/GA045627.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806083260";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"77.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Mikroskopy, lunety i inne ";"Icom Poland"
"7089239";"KLOCKI MAGNETYCZNE, 132 ELEMENTY";"PLN";"";"23.00";"47.99";"59.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE, 132 ELEMENTY";"";"https://icom-poland.com/media/products/97a823373489f6f87733e211ae35dde6/images/7089239.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927089239081";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"1.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7128446";"KLOCKI MAGNETYCZNE 106 EL. 44 X 35,5 X 5,5 CM.";"PLN";"";"23.00";"94.99";"116.84";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 106 EL. 44 X 35,5 X 5,5 CM.";"";"https://icom-poland.com/media/products/4a350d43670381e68867145359fe5d0a/images/7128446.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927128446081";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"3.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7082123";"KLOCKI MAGNETYCZNE 46 ELEMENTÓW";"PLN";"";"23.00";"69.99";"86.09";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 46 ELEMENTÓW";"";"https://icom-poland.com/media/products/76b2d8b634a93ba8ffba805ed467148b/images/7082123.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927082123080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"4.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7093230";"KLOCKI MAGNETYCZNE 38 SZT.";"PLN";"";"23.00";"17.29";"21.27";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 38 SZT.";"";"https://icom-poland.com/media/products/93f703a68b0d338192f8c639e2338723/images/7093230.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927093230081";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7128444";"KLOCKI MAGNETYCZNE 42 EL. 35 X 22 X 4,5 CM.";"PLN";"";"23.00";"43.99";"54.11";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 42 EL. 35 X 22 X 4,5 CM.";"";"https://icom-poland.com/media/products/26074f4bd2f5451e31aea98ed327b851/images/7128444.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927128444087";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7089238";"KLOCKI MAGNETYCZNE";"PLN";"";"23.00";"30.99";"38.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE";"";"https://icom-poland.com/media/products/fbbb580d4ef328ebd939421a06b8acd8/images/7089238.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927089238084";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7120572";"KLOCKI MAGNETYCZNE MASTER 124 EL.";"PLN";"";"23.00";"29.99";"36.89";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE MASTER 124 EL.";"";"https://icom-poland.com/media/products/24361604ca8aa0deba80318c6513046e/images/7120572.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120572085";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"DC039049";"KLOCKI MAGNETYCZNE NA KARCIE 22 X 19 CM.";"PLN";"";"23.00";"10.99";"13.52";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE NA KARCIE 22 X 19 CM.";"";"https://icom-poland.com/media/products/3096b52af4aa685d1505fa0a74ac304e/images/DC039049.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607215143";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"44.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"DC042275";"KLOCKI MAGNETYCZNE 56 EL. 35 X 22 X 4,5 CM.";"PLN";"";"23.00";"50.99";"62.72";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 56 EL. 35 X 22 X 4,5 CM.";"";"https://icom-poland.com/media/products/3441dd0acec06c60d6f940340ac2b679/images/DC042275.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084939";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"59.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"DC030738";"KLOCKI MAGNETYCZNE 32 EL.";"PLN";"";"23.00";"74.99";"92.24";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 32 EL.";"";"https://icom-poland.com/media/products/3f2475784f0df59ba1eec575eaf77c83/images/DC030738.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607212777";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"65.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"7120574";"KLOCKI MAGNETYCZNE MASTER 63 EL.";"PLN";"";"23.00";"22.99";"28.28";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE MASTER 63 EL.";"";"https://icom-poland.com/media/products/ef2413abcbf4364baee5f3e15260af98/images/7120574.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120574089";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"53.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"DC028182";"KLOCKI MAGNETYCZNE 85 EL. 32 X 21 X 3 CM.";"PLN";"";"23.00";"33.99";"41.81";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 85 EL. 32 X 21 X 3 CM.";"";"https://icom-poland.com/media/products/f31dfe717855d4f08aebc4b5efdc78a5/images/DC028182.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084915";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"112.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"DC024682";"Klocki magnetyczne 120el.";"PLN";"";"23.00";"29.99";"36.89";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki magnetyczne 120el.</p>";"";"https://icom-poland.com/media/products/b7e8cac52b135d4e3b3aa8a37f78c108/images/DC024682.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601510232008";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"80.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
"DC040283";"KLOCKI MAGNETYCZNE 100 ELEMENTÓW 30 X 22 X 4 CM.";"PLN";"";"23.00";"43.99";"54.11";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KLOCKI MAGNETYCZNE 100 ELEMENTÓW 30 X 22 X 4 CM.";"";"https://icom-poland.com/media/products/1680c3c09fb839b04b407b1d55271c1e/images/DC040283.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806084663";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"120.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|GRY, KLOCKI I UKŁADANKI RÓŻNE  |Klocki magnetyczne ";"Icom Poland"
